t,id,x,y,vx,vy
0.005,146.888,1.27711,2.77718e-05,-9.80644
0.005,145.766,2.19903,5.27678e-06,-49.9143
0.005,146.888,2.19903,2.60113e-05,-49.9143
0.005,145.766,2.19957,-1.26911e-05,39.9143
0.005,146.888,2.19957,0.000117602,39.9143
0.005,148.01,2,0.000110318,-2.62445e-05
0.005,149.133,2,1.25609e-05,-1.66717e-05
0.005,150.255,2,2.05542e-06,-3.1288e-05
0.005,151.378,2,1.25609e-05,-1.66717e-05
0.005,152.5,2,0,-3.1288e-05
0.005,153.623,2,2.05542e-06,-3.1288e-05
0.005,154.745,2,0,-3.1288e-05
0.005,155.868,2,-1.25609e-05,-1.66717e-05
0.005,156.99,2,-2.05542e-06,-3.1288e-05
0.005,158.113,2,-1.25609e-05,-1.66717e-05
0.005,159.235,2,1.25609e-05,-1.66717e-05
0.005,160.358,2,2.05542e-06,-3.1288e-05
0.005,161.48,2,1.25609e-05,-1.66717e-05
0.005,162.602,2,-3.96821e-17,-3.1288e-05
0.005,163.725,2,3.98626e-17,-3.1288e-05
0.005,164.847,2,-3.96821e-17,-3.1288e-05
0.005,165.97,2,-1.25609e-05,-1.66717e-05
0.005,167.092,2,-2.05542e-06,-3.1288e-05
0.005,168.215,2,-1.25609e-05,-1.66717e-05
0.005,169.337,2,1.25609e-05,-1.66717e-05
0.005,170.46,2,2.05542e-06,-3.1288e-05
0.005,171.582,2,1.25609e-05,-1.66717e-05
0.005,172.705,2,0,-3.1288e-05
0.005,173.827,2,-3.98626e-17,-3.1288e-05
0.005,174.95,2,0,-3.1288e-05
0.005,176.072,2,-1.25609e-05,-1.66717e-05
0.005,177.194,2,-2.05542e-06,-3.1288e-05
0.005,178.317,2,-1.25609e-05,-1.66717e-05
0.005,179.439,2,1.25609e-05,-1.66717e-05
0.005,180.562,2,-1.25609e-05,-1.66717e-05
0.005,181.684,2,1.25609e-05,-1.66717e-05
0.005,182.807,2,2.05542e-06,-3.1288e-05
0.005,183.929,2,1.25609e-05,-1.66717e-05
0.005,185.052,2,3.95017e-17,-3.1288e-05
0.005,186.174,2,0,-3.1288e-05
0.005,187.297,2,-3.95017e-17,-3.1288e-05
0.005,188.419,2,-1.25609e-05,-1.66717e-05
0.005,189.542,2,-2.05542e-06,-3.1288e-05
0.005,190.664,2,-1.25609e-05,-1.66717e-05
0.005,191.786,2,1.25609e-05,-1.66717e-05
0.005,192.909,2,2.05542e-06,-3.1288e-05
0.005,194.031,2,1.25609e-05,-1.66717e-05
0.005,195.154,2,0,-3.1288e-05
0.005,196.276,2,-3.98626e-17,-3.1288e-05
0.005,197.399,2,0,-3.1288e-05
0.005,198.521,2,-1.25609e-05,-1.66717e-05
0.005,199.644,2,-2.05542e-06,-3.1288e-05
0.005,200.766,2,-1.25609e-05,-1.66717e-05
0.005,201.889,2,1.25609e-05,-1.66717e-05
0.005,203.011,2,2.05542e-06,-3.1288e-05
0.005,204.134,2,1.25609e-05,-1.66717e-05
0.005,205.256,2,2.05542e-06,-3.1288e-05
0.005,206.378,2,1.25609e-05,-1.66717e-05
0.005,207.501,2,3.95017e-17,-3.1288e-05
0.005,208.623,2,2.05542e-06,-3.1288e-05
0.005,209.746,2,-3.95017e-17,-3.1288e-05
0.005,210.868,2,-1.25609e-05,-1.66717e-05
0.005,211.991,2,-2.05542e-06,-3.1288e-05
0.005,213.113,2,-1.25609e-05,-1.66717e-05
0.005,214.236,2,1.46163e-05,-1.66717e-05
0.005,35.7643,3.12246,-2.92326e-05,0
0.005,36.8867,3.12246,1.25609e-05,-1.46163e-05
0.005,35.7643,4.24492,-2.92326e-05,-2.05542e-06
0.005,36.8867,4.24492,1.25609e-05,1.25609e-05
0.005,38.0092,3.12246,-1.25609e-05,-1.46163e-05
0.005,39.1317,3.12246,1.25609e-05,-1.46163e-05
0.005,38.0092,4.24492,-1.25609e-05,1.25609e-05
